geometry,ka,f0,f1,d_min_over_a,rms_a_vs_c,max_symmetric_a_vs_c,max_angle_a_vs_c_deg,rms_b_vs_c,max_symmetric_b_vs_c,max_angle_b_vs_c_deg,rms_up_to_three_vs_c,max_symmetric_up_to_three_vs_c,max_angle_up_to_three_vs_c_deg,rms_two_body_correction,rms_collective_correction,rms_three_body_sum,rms_four_body,relative_three_body_sum_amplitude,relative_four_body_amplitude,reconstruction_max_abs,closed_form_max_abs,quartet_residual_relative,quartet_condition_number,max_triplet_residual_relative,max_triplet_condition_number,sum_c_x,sum_c_y
irregular,0.1,0.0,0.1,7.118238993710692,0.0003152203230648338,0.00033413404772043284,0.0010310227960543532,0.0001889093463209991,0.000207021343311541,0.0017115346691349972,2.0751350767869633e-08,2.491231494347475e-08,0.0,1.2359899595607938e-08,1.7864992893975833e-08,1.786307247068909e-08,1.9624372283754045e-12,0.00018888903923720057,2.075135076786963e-08,3.3881317890172014e-21,1.3552527156068805e-20,1.1469292021029616e-16,1.000818000901138,1.7097411013111612e-16,1.0006595800676759,2.202748375980954e-09,-4.422528820459718e-09
irregular,0.1,0.0,0.1,7.167924528301887,0.0003094322707225353,0.00032798565112520403,0.0010108351869289255,0.00018547712615067354,0.00020325030915527894,0.0016786707588855416,1.9980895348454593e-08,2.3989324325118878e-08,8.537736462515939e-07,1.1817728176993402e-08,1.7090289241752844e-08,1.7088487592734903e-08,1.84108567941084e-12,0.0001854575732526826,1.9980895348454593e-08,4.658681209898652e-21,2.710505431213761e-20,9.36463771211083e-17,1.0008026907242473,1.0813352177688863e-16,1.0006469403391638,2.1055220081415407e-09,-4.2277360321149615e-09
irregular,0.1,0.0,0.1,7.2176100628930815,0.00030379128397465285,0.00032199405524400076,0.0009911892858885493,0.00018213139080682774,0.00019957473570408253,0.001646687465508053,1.924374936088195e-08,2.3106317496698976e-08,8.537736462515939e-07,1.130323087402011e-08,1.6354718455336338e-08,1.635302747560977e-08,1.728016798356785e-12,0.00018211255951417865,1.9243749360881947e-08,3.3881317890172014e-21,1.3552527156068805e-20,1.6220028276604009e-16,1.0007877933551832,1.872927537189267e-16,1.0006346453851462,2.0133163447760404e-09,-4.042992918241713e-09
irregular,0.1,0.0,0.1,7.267295597484278,0.0002982924762406015,0.000316154044335889,0.0009720665710898723,0.00017886927150931052,0.00019599144910867369,0.0016155540704629132,1.8538233822247174e-08,2.2261274312964292e-08,1.2074182697257333e-06,1.0814802663667175e-08,1.5656029132639464e-08,1.565444132396352e-08,1.6226103362515044e-12,0.00017885113088254262,1.853823382224717e-08,3.3881317890172014e-21,1.3552527156068805e-20,6.621798848089937e-17,1.0007732948372479,1.081335218272422e-16,1.0006226835077578,1.925837136464159e-09,-3.8677107699961995e-09
irregular,0.1,0.0,0.1,7.3169811320754725,0.0002929311564019157,0.00031046061146166036,0.0009534480641116101,0.0001756880141059078,0.0001924974024587091,0.0015852433986708783,1.7862766563972785e-08,2.1452291639028356e-08,0.0,1.0350942363733624e-08,1.499211463160849e-08,1.4990623053053638e-08,1.5242966079820812e-12,0.00017567053475221926,1.7862766563972785e-08,6.776263578034403e-21,1.3552527156068805e-20,1.1469292006787466e-16,1.0007591817769932,7.646194659323188e-17,1.00061104348212,1.8428093353313382e-09,-3.7013392859358237e-09
irregular,0.1,0.0,0.1,7.366666666666667,0.0002877028196994342,0.0003049089487535878,0.000935319842843556,0.00017258497373746334,0.00018908966987113548,0.001555726931198275,1.7215854994838353e-08,2.0677574172281682e-08,1.2074182697257333e-06,9.910245239446648e-09,1.4361002812890627e-08,1.4359601035809346e-08,1.4325519577578528e-12,0.00017256812772302335,1.7215854994838353e-08,3.3881317890172014e-21,6.776263578034403e-21,1.480679228595142e-16,1.000745441317832,1.7097411021073213e-16,1.0005997145341632,1.763975718721859e-09,-3.543363818796165e-09
irregular,0.1,0.0,0.1,7.416352201257862,0.0002826031391100545,0.0002994944381943374,0.0009176625096488359,0.00016955760978354262,0.00018576544088932815,0.0015269784030061426,1.659609157263979e-08,1.9935428565377836e-08,8.537736462515939e-07,9.491396183194993e-09,1.3760846574690939e-08,1.3759528641542919e-08,1.3468948410051472e-12,0.00016954137055049688,1.659609157263979e-08,6.776263578034403e-21,2.710505431213761e-20,6.621798835755875e-17,1.0007320611150599,7.646194655762652e-17,1.0005886863196338,1.689095619692967e-09,-3.393302836953566e-09
irregular,0.1,0.0,0.1,7.466037735849056,0.0002776279571832148,0.00029421264289471237,0.0009004620762809848,0.0001666034810767692,0.00018252201518218048,0.0014989724599153635,1.6002147515784365e-08,1.9224257103728005e-08,8.537736462515939e-07,9.093163419938472e-09,1.3189915114076679e-08,1.318867550088343e-08,1.2668820964123268e-12,0.00016658782336620792,1.6002147515784365e-08,3.3881317890172014e-21,1.3552527156068805e-20,6.621798811087752e-17,1.0007190293121884,1.7097411014703933e-16,1.0005779489042055,1.6179437560494194e-09,-3.25070558238581e-09
irregular,0.1,0.0,0.1,7.515723270440253,0.0002727732783003757,0.00028905929881842696,0.0008837043917612988,0.00016372024136477163,0.00017935679751510954,0.0014716851254186303,1.5432767887807686e-08,1.854255084559045e-08,1.2074182697257333e-06,8.71439269399453e-09,1.2646585854042495e-08,1.2645419436077874e-08,1.1921056457754888e-12,0.00016370514114460912,1.5432767887807686e-08,6.776263578034403e-21,6.776263578034403e-21,9.364637703389333e-17,1.0007063345185316,1.3243597626286859e-16,1.0005674927446435,1.5503091495023408e-09,-3.1151499088407524e-09
irregular,0.1,0.0,0.1,7.565408805031447,0.000268035261338021,0.00028403030694066896,0.0008673739390388671,0.00016090563501080742,0.0001762672929861645,0.0014450932988842795,1.4886767531064462e-08,1.7888885316847932e-08,0.0,8.354001897438383e-09,1.2129336981934786e-08,1.2128239002317632e-08,1.1221895363942861e-12,0.00016089106940777483,1.4886767531064462e-08,6.776263578034403e-21,1.3552527156068805e-20,1.4806792280435463e-16,1.000693965787956,1.7097411013111612e-16,1.0005573086709456,1.4859941271867837e-09,-2.986240285352557e-09
irregular,0.1,0.0,0.1,7.615094339622642,0.0002634102127104242,0.00027912172581145663,0.0008514554919073597,0.00015815749291404405,0.0001732511025081981,0.0014191734140361182,1.4363027210102634e-08,1.726191377672086e-08,0.0,8.010976104353922e-09,1.1636740548787306e-08,1.1635706589665773e-08,1.0567872445346228e-12,0.00015814344014886022,1.4363027210102634e-08,3.3881317890172014e-21,1.3552527156068805e-20,1.6220028271568653e-16,1.0006819125987358,1.5292389307964766e-16,1.000547387869417,1.4248133995206766e-09,-2.863605951112559e-09
irregular,0.1,0.0,0.1,7.664779874213837,0.0002588945797680367,0.0002743297645012002,0.0008359377078402955,0.00015547372864057344,0.00017030591851982424,0.0013939043862704855,1.386048777392012e-08,1.6660364103432644e-08,0.0,7.684362977253002e-09,1.116745608425615e-08,1.1166482040614365e-08,9.955790594014747e-13,0.00015546016796966466,1.386048777392012e-08,3.3881317890172014e-21,1.3552527156068805e-20,1.1469291985424245e-16,1.000670164834445,7.646194659323188e-17,1.0005377218666098,1.3665932070054763e-09,-2.7468992100328e-09
irregular,0.1,0.0,0.1,7.714465408805031,0.00025448494453310096,0.00026965077590658656,0.0008208077886076141,0.00015285233475081786,0.0001674295209187218,0.0013692660863543163,1.337814771790995e-08,1.6083031902926325e-08,0.0,7.373268515863267e-09,1.0720224685331229e-08,1.0719306740852503e-08,9.382699298858994e-13,0.00015283924640977433,1.337814771790995e-08,5.082197683525802e-21,1.3552527156068805e-20,9.364637685946336e-17,1.0006587127658264,1.7097411017888574e-16,1.0005283025140912,1.311170531421654e-09,-2.635793852188322e-09
irregular,0.1,0.0,0.1,7.764150943396228,0.0002501780177512769,0.00026508125039058264,0.0008060536634369781,0.00015029137931336142,0.00016461977319940892,0.001345237629602959,1.2915060472522428e-08,1.5528779512878786e-08,8.537736462515939e-07,7.076853120488671e-09,1.0293863540893118e-08,1.0292998145794885e-08,8.845874642572339e-13,0.00015027874446324436,1.2915060472522426e-08,3.3881317890172014e-21,1.3552527156068805e-20,1.3243597653010658e-16,1.000647547033586,1.7097411019480895e-16,1.0005191219739846,1.2583923655575457e-09,-2.529983694006706e-09
irregular,0.1,0.0,0.1,7.813836477987422,0.00024597063324581313,0.00026061780975289125,0.0007916618149090613,0.00014778900259350896,0.0001618746187841906,0.0013218001607577616,1.2470328907422519e-08,1.4996529462383273e-08,1.2074182697257333e-06,6.794327945211065e-09,9.887260857281337e-09,9.88644470814046e-09,8.34279903917546e-13,0.00014777680327266175,1.2470328907422517e-08,5.082197683525802e-21,1.3552527156068805e-20,6.621798848089937e-17,1.0006366586320534,1.0813352180206541e-16,1.000510172705242,1.2081150368772604e-09,-2.429181225356553e-09
irregular,0.1,0.0,0.1,7.863522012578617,0.00024185974254942988,0.00025625720149100956,0.0007776223613616221,0.00014534341390827233,0.00015919207754032516,0.0012989346037120173,1.2043104367331801e-08,1.4485261539407706e-08,0.0,6.524951517160649e-09,9.499371153209143e-09,9.498601174295797e-09,7.871145664317403e-13,0.00014533163298487245,1.2043104367331801e-08,3.3881317890172014e-21,1.3552527156068805e-20,6.621798823421814e-17,1.0006260388936643,1.0813352187759581e-16,1.000501447450603,1.160203581393926e-09,-2.3331163568467443e-09
irregular,0.1,0.0,0.1,7.913207547169812,0.00023784240980639698,0.0002519962933534335,0.0007639237206947961,0.00014295288863746015,0.00015657024246816452,0.0012766234410539036,1.1632582748061362e-08,1.399400932751218e-08,0.0,6.268026601546265e-09,9.12921089487618e-09,9.128484221081234e-09,7.428762172723401e-13,0.00014294150976591462,1.163258274806136e-08,5.082197683525802e-21,1.3552527156068805e-20,9.364637720832329e-17,1.0006156794742176,1.324359762423118e-16,1.0004929392242135,1.114531162713507e-09,-2.2415352583511454e-09
irregular,0.1,0.0,0.1,7.962893081761006,0.00023391580692372276,0.00024783206815694376,0.0007505539614725326,0.00014061576538068382,0.00015400727655236435,0.0012548503539112899,1.1238001756938716e-08,1.352185770393661e-08,0.0,6.022897292775027e-09,8.775854444574044e-09,8.7751684057405e-09,7.013656498598361e-13,0.00014060477296094065,1.1238001756938716e-08,3.3881317890172014e-21,6.776263578034403e-21,5.7157212438637306e-21,1.0006055723388638,1.0813352177688863e-16,1.0004846412998472,1.0709785334099423e-09,-2.1541992817588804e-09
irregular,0.1,0.0,0.1,8.0125786163522,0.0002300772089648216,0.00024376161886818389,0.0007375062606808591,0.0001383304432567892,0.0001515014097710563,0.0012335980390898638,1.0858639982133386e-08,1.30679400903278e-08,8.537736462515939e-07,5.788946314270551e-09,8.438430298709038e-09,8.437782405109338e-09,6.623984892314049e-13,0.00013831982239418119,1.0858639982133386e-08,5.082197683525802e-21,6.776263578034403e-21,9.364637694667833e-17,1.0005957097487828,1.0813352190277261e-16,1.0004765471997183,1.0294335355941903e-09,-2.0708839616279204e-09
irregular,0.1,0.0,0.1,8.062264150943397,0.00022632398976215985,0.0002397821439123112,0.000724766834091497,0.00013609537933239718,0.0001490509362472106,0.001212850299701008,1.0493811814556513e-08,1.2631432558655589e-08,8.537736462515939e-07,5.565592510444329e-09,8.116117592533111e-09,8.11550552169361e-09,6.258038377103053e-13,0.00013608511580280553,1.0493811814556513e-08,3.3881317890172014e-21,1.3552527156068805e-20,1.480679228595142e-16,1.0005860842485144,1.529238931508584e-16,1.0004686506838367,9.89790636882475e-10,-1.9913780873621336e-09
irregular,0.1,0.0,0.1,8.111949685534592,0.00022265361774420687,0.0002358909427161936,0.0007123297087398754,0.0001339090861756201,0.00014665421153809425,0.0011925922134377708,1.0142868395450513e-08,1.22115559471587e-08,8.537736462515939e-07,5.352288516313668e-09,7.808142851311637e-09,7.807564435694767e-09,5.914233874306769e-13,0.00013389916638955062,1.0142868395450513e-08,3.3881317890172014e-21,6.776263578034403e-21,9.364637729553829e-17,1.0005766886539071,1.3243597630398212e-16,1.0004609457398832,9.519504996359875e-10,-1.9154828415687136e-09
irregular,0.1,0.0,0.1,8.161635220125786,0.00021906365196736017,0.0002320854114671458,0.0007001844468462163,0.00013177012952922276,0.00014430965006078696,0.0011728087548368616,9.805192906494358e-09,1.180756998864968e-08,0.0,5.148518591266136e-09,7.513776969182715e-09,7.513230184986405e-09,5.591102695461211e-13,0.0001317605405003405,9.805192906494357e-09,3.3881317890172014e-21,1.3552527156068805e-20,1.4806792296983341e-16,1.0005675160406484,1.7097411016296254e-16,1.0004534265735745,9.158195806124566e-10,-1.8430109994799074e-09
irregular,0.1,0.0,0.1,8.211320754716981,0.00021555173833228065,0.0002283630390716592,0.0006883216116548233,0.0001296771260922564,0.00014201572263231963,0.0011534854809543854,9.480200519394645e-09,1.1418771682675115e-08,0.0,4.953796604106023e-09,7.232332398178873e-09,7.23181535492547e-09,5.287282609029405e-13,0.00012966785540619342,9.480200519394643e-09,3.3881317890172014e-21,6.776263578034403e-21,6.621798835755875e-17,1.000558559733347,1.0813352180206541e-16,1.0004460875994932,8.813097588273059e-10,-1.7737861843331276e-09
irregular,0.1,0.0,0.1,8.261006289308176,0.00021211560598357194,0.00022472140330954195,0.0006767334359363724,0.00012762874141040024,0.00013977095413458604,0.0011346092841362052,9.167335335928611e-09,1.1044494502497869e-08,8.537736462515939e-07,4.767664158201943e-09,6.963160531925659e-09,6.962671462936213e-09,5.001508820713315e-13,0.0001276197771966212,9.167335335928611e-09,3.3881317890172014e-21,6.776263578034403e-21,6.621798835755875e-17,1.0005498132951367,7.646194659323188e-17,1.0004389234323552,8.48337989632175e-10,-1.7076421754839478e-09
irregular,0.1,0.0,0.1,8.310691823899372,0.00020875306387863147,0.0002211581671666338,0.00066541181250997,0.0001256236878630228,0.00013757392128522654,0.0011161669282908303,8.866070047533994e-09,1.0684105007389933e-08,8.537736462515939e-07,4.589688846231183e-09,6.705649269081981e-09,6.70518652260124e-09,4.732607133672265e-13,0.0001256150187666947,8.866070047533994e-09,2.117582368135751e-21,6.776263578034403e-21,9.364637703389333e-17,1.0005412705177759,1.8729275373346255e-16,1.0004319288786916,8.168259824290467e-10,-1.644422264000377e-09
irregular,0.1,0.0,0.1,8.360377358490567,0.0002054619975175349,0.00021767107534140172,0.0006543488546361449,0.00012366072274702845,0.00013542325051466893,0.0010981444271494912,8.57590275424151e-09,1.0337000714215748e-08,1.2074182697257333e-06,4.419462624600829e-09,6.459220743433814e-09,6.458782774537122e-09,4.4794861079039784e-13,0.00012365233790426541,8.575902754241512e-09,3.3881317890172014e-21,6.776263578034403e-21,5.7157212438637306e-21,1.000532925412211,1.7097411013111612e-16,1.0004250989289263,7.866999010713058e-10,-1.583978653309123e-09
irregular,0.1,0.0,0.1,8.410062893081761,0.00020224036582801042,0.00021425795091868928,0.0006435363812583225,0.00012173864644971302,0.00013331761594355534,0.0010805310830738187,8.29635716013502e-09,1.0002610252172923e-08,1.2074182697257333e-06,4.256600299029054e-09,6.223329208156973e-09,6.22291457118526e-09,4.2411315832477143e-13,0.000121730535462488,8.29635716013502e-09,3.3881317890172014e-21,6.776263578034403e-21,1.3243597640676596e-16,1.000524772199588,1.0813352185241902e-16,1.000418428749823,7.578900845868117e-10,-1.526171900468942e-09
irregular,0.1,0.0,0.1,8.459748427672956,0.00019908619819231405,0.00021091669219161393,0.0006329676515787687,0.00011985630070619384,0.00013125573745176279,0.0010633126096141335,8.026979665631937e-09,9.680388838280848e-09,1.2074182697257333e-06,4.100738112631276e-09,5.997459062924018e-09,5.99706640457656e-09,4.0166000168452765e-13,0.00011984845362020726,8.026979665631937e-09,3.3881317890172014e-21,6.776263578034403e-21,9.364637729553829e-17,1.0005168053026783,1.081335218272422e-16,1.0004119136772884,7.303307871997706e-10,-1.470870396197443e-09
irregular,0.1,0.0,0.1,8.50943396226415,0.00019599759161146576,0.0002076452696349227,0.0006226345901566346,0.00011801256693686939,0.0001292363788386665,0.0010464806359181073,7.767339799181991e-09,9.369820565617885e-09,0.0,3.951532429335819e-09,5.781123013405685e-09,5.780751066271966e-09,3.805013993976946e-13,0.00011800497421899896,7.767339799181991e-09,3.3881317890172014e-21,6.776263578034403e-21,9.364637703389333e-17,1.0005090193377075,1.5292389320426646e-16,1.0004055492095045,7.039599357879325e-10,-1.4179498797346594e-09
irregular,0.1,0.0,0.1,8.559119496855347,0.00019297270800383386,0.00020444172301616208,0.0006125330584150851,0.00011620636466210979,0.00012725834606674885,0.0010300208487612483,7.517027026603893e-09,9.070412577042554e-09,0.0,3.808658505669898e-09,5.5738603536106865e-09,5.573507930272478e-09,3.6055562913817744e-13,0.00011619901718076704,7.517027026603893e-09,2.329340604949326e-21,6.776263578034403e-21,6.621798934428365e-17,1.0005014091065558,1.7097411011519292e-16,1.0003993310003831,6.787189037180184e-10,-1.367292986554562e-09
irregular,0.1,0.0,0.1,8.608805031446542,0.00019000977161986868,0.00020130415863573651,0.0006026517178287226,0.00011443664998926293,0.00012532048558587292,0.0010139254930410949,7.275651088604199e-09,8.781696373802043e-09,0.0,3.67180934402529e-09,5.37523536213805e-09,5.3749013496529425e-09,3.4174660843106504e-13,0.0001144295389946227,7.275651088604199e-09,2.964615315390051e-21,1.3552527156068805e-20,6.621798835755875e-17,1.0004939695893222,1.3243597626286859e-16,1.0003932548533185,6.545523001649095e-10,-1.3187888266578463e-09
irregular,0.1,0.0,0.1,8.658490566037736,0.00018710706658234554,0.00019823074670145374,0.0005929905127245569,0.00011270241416696775,0.00012342168273278076,0.0009981822573082082,7.042840206381227e-09,8.503226301549616e-09,8.537736462515939e-07,3.5406946224216478e-09,5.184835804099235e-09,5.184519158929115e-09,3.2400344158109083e-13,0.00011269553127299477,7.042840206381228e-09,1.6940658945086007e-21,6.776263578034403e-21,1.7519632900026877e-16,1.000486695937221,2.293858395779319e-16,1.0003873167152253,6.314077731053359e-10,-1.2723325906440148e-09
irregular,0.1,0.0,0.1,8.70817610062893,0.0001842629345307798,0.0001952197188068381,0.0005835366431261379,0.00011100268220718536,0.00012156086020599733,0.0009827817331389058,6.8182410917157905e-09,8.23457833548728e-09,1.2074182697257333e-06,3.415039694220922e-09,5.002271531344058e-09,5.001971274607782e-09,3.0726008262818674e-13,0.00011099601937353697,6.8182410917157905e-09,3.3881317890172014e-21,6.776263578034403e-21,9.364637694667833e-17,1.0004795834658078,1.081335218272422e-16,1.0003815126708457,6.092358255252797e-10,-1.2278251821634515e-09
irregular,0.1,0.0,0.1,8.757861635220126,0.00018147577237538233,0.00019226936553880776,0.0005742901942395072,0.0001093365115658677,0.00011973697660378643,0.0009677142955785708,6.601515487767805e-09,7.975347271216436e-09,1.2074182697257333e-06,3.2945846537769847e-09,4.827173173746815e-09,4.8268883869206805e-09,2.9145486729224393e-13,0.00010933006108294763,6.601515487767804e-09,3.3881317890172014e-21,6.776263578034403e-21,9.364637720832329e-17,1.000472627648503,1.324359762423118e-16,1.000375838937318,5.879896436620223e-10,-1.1851728744116815e-09
irregular,0.1,0.0,0.1,8.807547169811322,0.00017874403015005454,0.00018937803417979558,0.0005652400671361077,0.00010770299088527142,0.00011794902503162668,0.0009529701197620745,6.392343366989589e-09,7.725148834881471e-09,8.537736462515939e-07,3.1790834626250517e-09,4.659190915399538e-09,4.658920736185595e-09,2.7653037207962335e-13,0.00010769674535682129,6.392343366989589e-09,3.3881317890172014e-21,6.776263578034403e-21,6.621798823421814e-17,1.0004658241104136,1.324359762423118e-16,1.0003702918589836,5.67624936996232e-10,-1.1442869893478285e-09
irregular,0.1,0.0,0.1,8.857232704402517,0.0001760662089613242,0.00018654412651890578,0.0005563840508409279,0.00010610123879037306,0.00011619603176996712,0.0009385407525368107,6.190417686846322e-09,7.483615209629404e-09,1.2074182697257333e-06,3.068303132428929e-09,4.497993349548633e-09,4.497736968199737e-09,2.624329169367758e-13,0.00010609519112053306,6.190417686846322e-09,1.6940658945086007e-21,6.776263578034403e-21,1.4806792280435463e-16,1.000459168622424,1.081335218272422e-16,1.0003648679024275,5.480997877918082e-10,-1.1050835976924862e-09
irregular,0.1,0.0,0.1,8.906918238993711,0.00017344085902615933,0.00018376609675577646,0.0005477169217345554,0.00010453040273940264,0.00011447705500107721,0.000924417279771339,5.995446846664816e-09,7.25039678431026e-09,1.2074182697257333e-06,2.962022960326695e-09,4.343266406900844e-09,4.343023062682573e-09,2.491124323743106e-13,0.00010452454611750635,5.995446846664816e-09,3.3881317890172014e-21,6.776263578034403e-21,9.364637738275326e-17,1.0004526570955523,1.7097411014703933e-16,1.00035956365174,5.293745111321566e-10,-1.0674832382989263e-09
irregular,0.1,0.0,0.1,8.956603773584906,0.0001708665777970188,0.0001810424494986742,0.0005405836917893019,0.00010298965792332692,0.0001127911835915717,0.0009105915209429462,5.807152372452712e-09,7.0251596149559255e-09,8.537736462515939e-07,2.860033813363318e-09,4.1947123521005505e-09,4.194481330089637e-09,2.3652213511955046e-13,0.00010298398581142038,5.807152372452712e-09,1.6940658945086007e-21,6.776263578034403e-21,1.146929199254532e-16,1.0004462855755543,1.7097411013111612e-16,1.0003543758039872,5.114115237181741e-10,-1.0314106557727848e-09
irregular,0.1,0.0,0.1,9.0062893081761,0.00016834200816879223,0.0001783717378484828,0.0005336262871055254,0.00010147820621472599,0.0001111375359265398,0.0008970544892835721,5.6252681739072925e-09,6.807584218786981e-09,0.0,2.762137458395634e-09,4.052048843795401e-09,4.0518294718713435e-09,2.246182924428988e-13,0.00010147271233491224,5.625268173907293e-09,2.964615315390051e-21,6.776263578034403e-21,1.1469291999666394e-16,1.000440050237764,1.8729275373346255e-16,1.0003493011648785,4.941752210145902e-10,-9.967945549138222e-10
irregular,0.1,0.0,0.1,9.055974842767297,0.00016586583676367846,0.00017575256156845663,0.0005268288441869153,9.999527516251301e-05,0.00010951525879817465,0.0008837996575687449,5.449540885992203e-09,6.597368144692981e-09,0.0,2.6681459343762416e-09,3.915008053876121e-09,3.914799699935457e-09,2.1336004550127897e-13,9.998995348517769e-05,5.449540885992203e-09,2.752857078576476e-21,6.776263578034403e-21,9.364637685946336e-17,1.000433947382159,1.0813352200347979e-16,1.0003443366446252,4.776318623177602e-10,-9.635673704889807e-10
irregular,0.1,0.0,0.1,9.105660377358491,0.0001634367922886867,0.00017318356532801255,0.000520188525515241,9.854011702775836e-05,0.00010792352633821015,0.0008708177298823072,5.279729058795028e-09,6.394220974593792e-09,1.4787793334710982e-06,2.5778809641813136e-09,3.7833358417557235e-09,3.78313791108361e-09,2.0270919890699504e-13,9.853496175938959e-05,5.279729058795028e-09,2.541098841762901e-21,1.3552527156068805e-20,1.146929199254532e-16,1.0004279734286416,1.3243597622175503e-16,1.0003394792539775,4.6174946308083714e-10,-9.316650521470015e-10
irregular,0.1,0.0,0.1,9.155345911949686,0.0001610536439653939,0.00017066343702917084,0.0005137000724646649,9.711200786353368e-05,0.00010636153899772402,0.0008581019792514659,5.115600898833694e-09,6.197865335143678e-09,1.2074182697257333e-06,2.4911734032015484e-09,3.6567909801483755e-09,3.6566029130658907e-09,1.9262997065390177e-13,9.71070134375213e-05,5.115600898833693e-09,2.541098841762901e-21,1.3552527156068805e-20,1.146929199254532e-16,1.000422124912519,1.7097411014703933e-16,1.000334726100434,4.4649769407619335e-10,-9.010268622452132e-10
irregular,0.1,0.0,0.1,9.20503144654088,0.0001587152000245943,0.00016819090619476175,0.0005073585361883443,9.571024663186703e-05,0.00010482852257134483,0.0008456458804407865,4.956935557008011e-09,6.008036757452104e-09,8.537736462515939e-07,2.407862722250124e-09,3.535144428684253e-09,3.5349656982781997e-09,1.8308889313706194e-13,9.570540769767661e-05,4.956935557008011e-09,3.3881317890172014e-21,6.776263578034403e-21,1.146929199254532e-16,1.0004163984801846,1.0813352177688863e-16,1.0003300743846117,4.318477866903608e-10,-8.715951869306914e-10
irregular,0.1,0.0,0.1,9.254716981132075,0.00015642030626875284,0.00016576474243634523,0.0005011622214036714,9.433415436047148e-05,0.00010332372726197091,0.0008334418340325995,4.803522744257738e-09,5.8244832952116e-09,1.4787793334710982e-06,2.3277965225084173e-09,3.4181786523204226e-09,3.41800876233612e-09,1.7405465720947338e-13,9.432946577346839e-05,4.803522744257738e-09,2.541098841762901e-21,6.776263578034403e-21,1.3243597634509565e-16,1.0004107908849744,1.52923893061845e-16,1.0003255213967728,4.177724444666864e-10,-8.433153586665269e-10
irregular,0.1,0.0,0.1,9.304402515723272,0.00015416784468868575,0.0001633837539773621,0.0004951077469139241,9.298307333201467e-05,0.00010184642678384423,0.0008214833269428961,4.6551607584044504e-09,5.646962834730474e-09,0.0,2.250830080224016e-09,3.305686981358781e-09,3.3055254642800963e-09,1.6549791014373256e-13,9.297853014493845e-05,4.65516075840445e-09,1.6940658945086007e-21,3.3881317890172014e-21,6.621798835755875e-17,1.0004052989832082,1.081335218272422e-16,1.0003210645134992,4.042457598047236e-10,-8.161354897525828e-10
irregular,0.1,0.0,0.1,9.354088050314466,0.00015195673214444408,0.00016104678624190944,0.0004891906937342851,9.165636630987113e-05,0.00010039591750620407,0.0008097627838991536,4.511656763704346e-09,5.475244942145685e-09,1.2074182697257333e-06,2.176825919390906e-09,3.1974730105131503e-09,3.1973194257551072e-09,1.5739114821411075e-13,9.165196376423696e-05,4.511656763704347e-09,1.6940658945086007e-21,6.776263578034403e-21,1.480679228595142e-16,1.0003999197303912,1.52923893061845e-16,1.0003167011945058,3.912431358705712e-10,-7.900063162749203e-10
irregular,0.1,0.0,0.1,9.403773584905661,0.00014978591909927514,0.00015875272050519027,0.0004834040449121047,9.035341579583836e-05,9.897151762998068e-05,0.0007982760764311968,4.372827032600625e-09,5.309109420943844e-09,1.2074182697257333e-06,2.1056534103821485e-09,3.0933500343419316e-09,3.093203966539508e-09,1.4970861402773333e-13,9.034914931298312e-05,4.372827032600625e-09,2.541098841762901e-21,6.776263578034403e-21,9.364637694667833e-17,1.0003946501775787,1.7097411013111612e-16,1.000312428979589,3.787412135250348e-10,-7.648810515826512e-10
irregular,0.1,0.0,0.1,9.453459119496856,0.00014765438840467544,0.00015650047259544787,0.00047775025030796564,8.907362331710844e-05,9.757256639896649e-05,0.0007870163086612363,4.2384949151877725e-09,5.148344387473883e-09,8.537736462515939e-07,2.0371883928845134e-09,2.9931405166195905e-09,2.9930015740866867e-09,1.4242612333137174e-13,8.906948849123913e-05,4.2384949151877725e-09,1.6940658945086007e-21,1.3552527156068805e-20,6.621798835755875e-17,1.0003894874678925,1.7097411013111612e-16,1.0003082454857024,3.667178023853096e-10,-7.407152485400519e-10
irregular,0.1,0.0,0.1,9.50314465408805,0.00014556115413640226,0.0001542889916498475,0.0004722217329401788,8.781640874453972e-05,9.619842334593072e-05,0.0007759773903125623,4.108491874859436e-09,4.9927487159981526e-09,1.2074182697257333e-06,1.9713128215100427e-09,2.8966755915488555e-09,2.896543404798626e-09,1.3552100686105664e-13,8.78124013349e-05,4.108491874859436e-09,1.6940658945086007e-21,6.776263578034403e-21,9.364637685946336e-17,1.0003844288331785,1.0813352185241902e-16,1.000304148404155,3.551518162166949e-10,-7.174666703523453e-10
irregular,0.1,0.0,0.1,9.552830188679247,0.00014350526048057238,0.00015211725892798892,0.0004668190400629498,8.658120963806605e-05,9.48484675664196e-05,0.0007651522085210409,3.98265731749278e-09,4.842129153942895e-09,8.537736462515939e-07,1.9079144327334493e-09,2.803794594650714e-09,2.8036688150032267e-09,1.2897201489574606e-13,8.657732556109121e-05,3.98265731749278e-09,8.470329472543003e-22,6.776263578034403e-21,9.364637703389333e-17,1.000379471590808,1.5292389311525305e-16,1.000300135497922,3.440232124103963e-10,-6.950951690639062e-10
