geometry,ka,f0,f1,d_min_over_a,rms_a_vs_c,rms_b_vs_c,max_symmetric_a_vs_c,max_symmetric_b_vs_c,max_angle_a_vs_c_deg,max_angle_b_vs_c_deg,rms_two_body_correction,rms_irreducible_multibody,residual_relative,condition_number,sum_c_x,sum_c_y
scalene,0.1,0.0,0.4,9.950314465408805,0.00042879419974275107,0.00019976604641761456,0.0004579916358452161,0.0002777755813163943,0.001718863490800556,2.4906203095167354e-05,1.0456818981154025e-07,8.783713942515189e-08,1.319989279503035e-20,1.0011620604964688,-2.799677113021927e-08,-4.239828907572204e-08
scalene,0.1,0.0,0.4,10.0,0.0004230993133076601,0.00019713409367146537,0.00045188824097011713,0.0002741135096620428,0.0017001173845389746,2.5413214731393306e-05,1.0136804034916782e-07,8.515990928859427e-08,1.3243597687957164e-16,1.0011476302987594,-2.7160114717069588e-08,-4.114505914670991e-08
scalene,0.1,0.0,0.8,2.1,0.06634541632888573,0.031143703608647644,0.0735822695741854,0.045641598995416685,0.26398839807598146,0.01618599071526641,0.028333534280189702,0.024017432345362556,1.7097411622970347e-16,1.226395619911171,-0.007930672528018372,-0.011971360513041485
scalene,0.1,0.0,0.8,2.149685534591195,0.061934857441796234,0.029019631275085774,0.06855342199721826,0.04249376924943819,0.24629418116997318,0.014107668626762491,0.02402364653678231,0.020294139375490634,7.646195335825158e-17,1.2094000029937921,-0.0067338863653247545,-0.010144380958993948
scalene,0.1,0.0,0.8,2.1993710691823902,0.05791083103932183,0.027088885863587358,0.06398254893489515,0.03963588067809661,0.23014941339109257,0.012335234532135123,0.02045154776346582,0.017223127562772483,7.646195791573821e-17,1.1941441237305834,-0.005739785734745276,-0.00863097812586705
scalene,0.1,0.0,0.8,2.249056603773585,0.054231841912898794,0.025329624775996408,0.05981792264948862,0.037034686634558237,0.2153885738116664,0.010818237108288397,0.01747742547689297,0.014677383377961073,1.5292390329838807e-16,1.1804010568814045,-0.004910447235795833,-0.00737157315729331
scalene,0.1,0.0,0.8,2.29874213836478,0.05086162605628566,0.02372294542918276,0.05601476820945321,0.03466149697216037,0.20186682828412816,0.009515399340048877,0.014990431263192201,0.012557037535263034,1.0813352983346351e-16,1.167979937184403,-0.004215693673854024,-0.00631896732920012
scalene,0.1,0.0,0.8,2.348427672955975,0.047768397739098606,0.02225242660860371,0.05253418195439328,0.03249145205276694,0.18945709106848163,0.008392801442717505,0.0129021859675885,0.010783061993383974,2.63997855900607e-20,1.1567192112156852,-0.0036313828256019885,-0.0054355553374463295
scalene,0.1,0.0,0.8,2.39811320754717,0.044924217815214565,0.02090375109414939,0.04934224071165219,0.03050292848926883,0.1780475507133231,0.007422452803580727,0.01114184863775423,0.009292544109273498,7.646196019448141e-17,1.1464813371544085,-0.003138102011248072,-0.004691212846981374
scalene,0.1,0.0,0.8,2.4477987421383647,0.04230446175954726,0.01966439345420166,0.04640926422150693,0.02867704984001182,0.16753957989674756,0.00658116173791549,0.009652347649219958,0.008035115619727475,1.0813352499951865e-16,1.1371485837828719,-0.0027201657970261275,-0.00406168406147106
scalene,0.1,0.0,0.8,2.4974842767295597,0.03988737007997407,0.01852336042679614,0.04370920136792918,0.02699728149184747,0.15784596408889529,0.005849638722423562,0.008387481812033278,0.006970234432529466,7.646195107950817e-17,1.1286196726886668,-0.0023648417302412593,-0.003527342903848929
scalene,0.1,0.0,0.8,2.547169811320755,0.037653667039580715,0.01747097398798981,0.04121911702846415,0.025449093509209434,0.14888939564990797,0.005211780648036969,0.007309677188317302,0.006065101244087004,1.0813352661083362e-16,1.1208070734873963,-0.002061748757367027,-0.0030722353458342844
scalene,0.1,0.0,0.8,2.59685534591195,0.03558623624067954,0.016498689264655256,0.0389187611406592,0.024019678681962066,0.1406011897626774,0.0046540957225251625,0.006388241340093116,0.00529305228575081,1.0813352499951865e-16,1.113634809286549,-0.0018023872352017026,-0.0026833347323624024
scalene,0.1,0.0,0.8,2.646540880503145,0.03366984371315293,0.015598941039136737,0.036790205290404214,0.02269771565555037,0.13292018629965496,0.004165241727936234,0.005597997269414069,0.004632311717240056,2.1626704435943477e-16,1.1070366641325515,-0.0015797698223245019,-0.0023499594977741123
scalene,0.1,0.0,0.8,2.6962264150943396,0.0318909008285383,0.014765013831259914,0.03481753502088684,0.02147316907605505,0.12579180802076595,0.003735651832861869,0.00491820888929132,0.004065017512055511,7.646195107950817e-17,1.1009547095978838,-0.0013881301459590881,-0.0020633154425468148
scalene,0.1,0.0,0.8,2.7459119496855346,0.03023726071488978,0.013990931513484907,0.032986588333129764,0.02033712027807146,0.11916725067212956,0.0033572317646693756,0.004331731593247463,0.003576456645991084,7.646195107950817e-17,1.0953380865658202,-0.001222691755897778,-0.001816134102708894
scalene,0.1,0.0,0.8,2.7955974842767297,0.028698042943332915,0.013271363180251579,0.0312847326442567,0.019281623293718735,0.11300278460190563,0.0030231103695430037,0.003824337563269203,0.0031544614353868653,1.0813352499951865e-16,1.090141992459959,-0.00107948405105228,-0.001602385656870986
scalene,0.1,0.0,0.8,2.845283018867925,0.027263482147969365,0.012601542599675414,0.02970067389602249,0.01829958194732926,0.10725915097374553,0.002727439478937936,0.0033841774198496836,0.0027889306647575396,1.081335378900378e-16,1.0853268349132101,-0.0009551949855088433,-0.0014170499534785774
scalene,0.1,0.0,0.8,2.89496855345912,0.025924796967542067,0.011977199060124734,0.028224292645726772,0.01738464458298114,0.10190103853245631,0.002465226570977574,0.003001348778388704,0.00247144787740702,7.646196475196763e-17,1.0808575210792308,-0.000847052709084686,-0.0012559330835190952
scalene,0.1,0.0,0.8,2.9446540880503145,0.024674076292395476,0.0113944978126895,0.026846502886608167,0.016531113596518928,0.09689662899854794,0.002232197035398864,0.0026675490267695163,0.0021949757143408482,7.64619488007647e-17,1.076702858107489,-0.0007527300739112903,-0.0011155198153200707
scalene,0.1,0.0,0.8,2.9943396226415095,0.02350418028937085,0.010849988623710364,0.02555913008322355,0.0157338674447387,0.09221720114796701,0.0020246831151549405,0.0023757947530913706,0.001953610072541454,2.63997855900607e-20,1.0728350452024022,-0.0006702672899543656,-0.0009928543962745284
scalene,0.1,0.0,0.8,3.0440251572327046,0.022408654080561426,0.010340561205181011,0.024354805505838514,0.014988293208396928,0.08783678531639529,0.0018395273919607808,0.00212019414781212,0.0017423815416902088,1.0813352338820364e-16,1.069229241512438,-0.0005980090457263186,-0.0008854438914720764
scalene,0.1,0.0,0.8,3.0937106918238992,0.021381652285544412,0.00986340649721143,0.02322687443530087,0.014290228113058644,0.08373186113692953,0.0016740073802696614,0.0018957616867742758,0.0015570943784275397,1.0813352499951865e-16,1.0658631971017354,-0.0005345532045281601,-0.0007911795030145496
scalene,0.1,0.0,0.8,3.1433962264150948,0.020417872913633034,0.00941598294537543,0.022169316208367557,0.013635908678220603,0.07988109254377768,0.0015257668417137315,0.0016982666960730184,0.0013941954148021616,1.0813352177688863e-16,1.0627169366346914,-0.00047870879970503526,-0.0007082722931410351
scalene,0.1,0.0,0.8,3.1930817610062894,0.019512499323270798,0.008995987054164377,0.021176674400730258,0.013021926383000709,0.07626509500049324,0.0013927646938725565,0.0015241091734873586,0.0012506669380298434,7.646195791573821e-17,1.0597724872956125,-0.0004294615280138539,-0.0006352004909022935
scalene,0.1,0.0,0.8,3.2427672955974844,0.01866114915821666,0.008601327611746137,0.020243995714666174,0.012445188915482549,0.07286623066552028,0.0012732287198924904,0.0013702176186980736,0.0011239388440244969,1.0813353144477842e-16,1.0570136439788878,-0.00038594531075396895,-0.0005706661493745241
scalene,0.1,0.0,0.8,3.2924528301886795,0.01785982933140466,0.008230103075513303,0.01936677636134756,0.011902886220215075,0.06966842763190936,0.0011656136693214633,0.0012339646989952759,0.0010118163479082187,1.0813352499951865e-16,1.054425766002215,-0.00034741878225153736,-0.0005135593782461673
scalene,0.1,0.0,0.8,3.342138364779874,0.017104896262780413,0.007880581686123902,0.01854091491311946,0.011392460680302127,0.06665702023976068,0.001068572672425774,0.0011130974188677239,0.0009124202983962551,1.5292389874090115e-16,1.0519956005792397,-0.0003132457930725475,-0.0004629287350958605
scalene,0.1,0.0,0.8,3.3918238993710697,0.01639302069141292,0.00755118394289274,0.01776267075530482,0.010911580871778155,0.06381860777970565,0.0009809268446650246,0.0010056791238933346,0.0008241377402935323,7.64619488007647e-17,1.0497111290870513,-0.000282879195006061,-0.0004179566405321383
scalene,0.1,0.0,0.8,3.4415094339622643,0.015721156478482552,0.00724046712782432,0.017028627396122334,0.01045811841234062,0.061140929039865295,0.0009016464141878683,0.0009100411921395652,0.0007455808385745868,7.646195563699493e-17,1.0475614328159768,-0.0002558473171105683,-0.00037793890485565695
scalene,0.1,0.0,0.8,3.4911949685534593,0.015086512899206863,0.0069471116112089434,0.01633566000139294,0.010030127497059201,0.058612750925084486,0.0008298236253968365,0.0008247426806847832,0.0006755526476509375,7.646195563699493e-17,1.045536575423493,-0.00023174265516505508,-0.0003422676302089894
scalene,0.1,0.0,0.8,3.5408805031446544,0.014486529990918361,0.006669908710064459,0.015680906611648084,0.009625826772844827,0.05622376943113604,0.0007646609549028643,0.0007485365245819241,0.0006130185025549126,1.0813352338820364e-16,1.043627499753834,-0.00021021238701967454,-0.0003104168924088907
scalene,0.1,0.0,0.8,3.590566037735849,0.013918856583338485,0.006407749903061375,0.015061742575972047,0.009243583253247036,0.053964521149615405,0.0007054609249616143,0.000680341148847742,0.0005570820418031757,1.0813352822214858e-16,1.0418259370482283,-0.00019095039849356633,-0.0002819307185915054
scalene,0.1,0.0,0.8,3.640251572327044,0.01338133068721088,0.006159617232920377,0.014475757801722083,0.008881898017144861,0.05182630443233793,0.0006515987939042227,0.0006192165649914238,0.0005069650576523804,1.0813353950135259e-16,1.0401243268721367,-0.00017369056239958545,-0.0002564129664637399
scalene,0.1,0.0,0.8,3.689937106918239,0.012871961960325909,0.005924574750479679,0.013920736474353873,0.008539393470464226,0.049801108864802116,0.0006025283324428359,0.0005643441931687648,0.0004619905183718019,1.7097411521061839e-16,1.0385157463367165,-0.00015820105994267556,-0.0002335187830187352
scalene,0.1,0.0,0.8,3.7396226415094342,0.01238891600666267,0.0057017608743469604,0.013394638948278944,0.008214801980194952,0.04788155201242725,0.0005577664743733373,0.0005150097878126783,0.0004215682268215113,2.63997855900607e-20,1.03699384740144,-0.00014427957145378466,-0.00021294737867926655
scalene,0.1,0.0,0.8,3.7893081761006293,0.01193050029585155,0.0054903815568680524,0.012895585549622968,0.007906955715669134,0.04606082277519485,0.0005168793885218318,0.00047058895524006557,0.0003851826761092786,1.709741141915333e-16,1.0355528012204511,-0.0001317491939860681,-0.00019443589983843268
scalene,0.1,0.0,0.8,3.838993710691824,0.011495151517279926,0.005289704161513668,0.012421842065792969,0.007614777553947396,0.044332630499718896,0.00047948721538720835,0.0004305348415356803,0.00035238274114634817,1.7097411113427802e-16,1.0341872486430652,-0.00012045496815136277,-0.00017775422090132026
scalene,0.1,0.0,0.8,3.888679245283019,0.011081424206471055,0.00509905196908292,0.011971806725953365,0.007337272924866189,0.04269115913775265,0.0004452493004317968,0.0003943676421020193,0.0003227729082528665,1.7097412030604368e-16,1.0328922561034881,-0.00011026091683588417,-0.00016270050796816232
scalene,0.1,0.0,0.8,3.938364779874214,0.010687980501541686,0.0049177992407028505,0.011543998501595012,0.007073522487382568,0.041131026067699895,0.00041386187647157865,0.0003616656439283325,0.00029600579651167184,7.646195107950817e-17,1.0316632762403075,-0.00010104751499569794,-0.00014909743162806743
scalene,0.1,0.0,0.8,3.9880503144654087,0.010313580904984113,0.004745366774674866,0.011137046577908288,0.0068226755425979885,0.039647244829849694,0.0003850509679250542,0.0003320575604722501,0.0002717757666469831,7.646195563699493e-17,1.030496112675854,-9.270952331451136e-05,-0.00013678892706191909
scalene,0.1,0.0,0.8,4.037735849056604,0.009957075941122358,0.004581217902077088,0.010749680865302385,0.0065839441007516306,0.038235191472360014,0.0003585778165752846,0.0003052159591326907,0.0002498134476547046,1.0813352499951865e-16,1.0293868884617008,-8.5154129664988e-05,-0.00012563741666558187
